Patient ID,Name,Birth Date,Age,Gender,Race,Ethnicity,Marital Status,Language,Address,SSN
71d2ab8e-2138-4ed8-811f-6aef4dfbdcd2,Shelton25 Anderson154,2014-01-25,11,male,White,Not Hispanic or Latino,Never Married,English,"207 Pfeffer Common, Methuen, Massachusetts 01841",999-32-3195
f0c47b65-b163-4ee1-857b-50f4447ab3ec,Shenna471 Sporer811,2014-12-29,10,female,White,Not Hispanic or Latino,Never Married,English,"258 Kerluke Plaza Apt 71, Acushnet, Massachusetts N/A",999-33-1060
170c4c5e-37ca-4d03-9abe-1dea5164e1da,Sherita708 Auer97,2011-10-30,13,female,White,Not Hispanic or Latino,Never Married,English,"182 Kreiger Arcade, Sandwich, Massachusetts 02563",999-29-5945
ed26cef7-1b3a-4024-86e9-87e82e9506c3,Shira43 Sipes176,1967-11-30,57,female,White,Not Hispanic or Latino,S,English,"517 Prohaska Lane Suite 53, Peabody, Massachusetts 01940",999-23-1489
0aca882f-2c16-4158-9a16-301816aa2481,Shizue554 Dietrich576,2018-11-27,6,female,White,Not Hispanic or Latino,Never Married,English,"267 Hegmann Frontage road Suite 41, Needham, Massachusetts 02492",999-96-9588
e1a03c55-318f-4823-964e-0e91b6f41370,Shona685 Grady603,1999-05-10,25,female,White,Not Hispanic or Latino,Never Married,English,"701 Fisher Boulevard, Newton, Massachusetts 02458",999-92-8555
624639e0-bb76-47b0-ad81-fc25fa0d862a,Shondra529 Armstrong51,1999-05-02,25,female,White,Not Hispanic or Latino,Never Married,English,"669 Schinner Mission, Lowell, Massachusetts 01850",999-61-1809
0fb66864-1a0e-4230-b74e-df329e527329,Sigrid676 Hickle134,1961-06-13,63,female,Asian,Not Hispanic or Latino,M,Chinese,"201 Corwin Run Apt 69, Dedham, Massachusetts 02026",999-93-6258
eec6ceb6-dc31-4e06-928c-94d539899381,Silvana620 Bauch723,2011-06-16,13,female,White,Not Hispanic or Latino,Never Married,English,"143 Larson Bay, Westford, Massachusetts N/A",999-24-7005
53e25c5a-e2b8-4a55-a7eb-909ccafb4ef3,Simon598 Rutherford999,1939-10-02,85,male,White,Not Hispanic or Latino,M,English,"676 Runolfsson Bay, Salem, Massachusetts 01907",999-91-6634
bf2ef785-14f3-45c8-a911-3d8c04933c9a,Sina65 Wolff180,1995-06-22,29,female,White,Not Hispanic or Latino,Never Married,English,"828 Dach Ramp Suite 63, North Adams, Massachusetts 01247",999-14-4527
aef0d49c-26cc-4027-b8d6-dcf39d75b18c,Soledad678 Alarcón922,2012-10-26,12,female,Other,Not Hispanic or Latino,Never Married,Spanish,"658 Hamill Row Suite 44, Boston, Massachusetts 02108",999-35-4131
6f54a22e-1e9a-41ea-b96c-a1efd7ef455a,Somer38 Glover433,2003-10-17,21,female,White,Not Hispanic or Latino,Never Married,English,"865 Wuckert Loaf Unit 79, Brookline, Massachusetts 02215",999-92-2299
47301591-46ea-4626-b433-5965c68314a0,Sondra191 Hansen121,1972-04-02,53,female,White,Not Hispanic or Latino,M,English,"1096 Rutherford Knoll Suite 61, Hanson, Massachusetts 02341",999-42-1158
5f903e4e-bc00-429e-b96a-97420db4b75b,Sonia106 Gracia333,1956-01-05,69,female,Other,Not Hispanic or Latino,M,Spanish,"662 Davis Promenade Suite 36, Southbridge, Massachusetts 01550",999-35-1552
0a89aaed-dc62-4356-96b3-8fa9e8694b68,Sonia106 Reyna401,2006-11-15,18,female,Other,Not Hispanic or Latino,Never Married,Spanish,"213 Bednar Byway, Wilbraham, Massachusetts 01095",999-74-8417
46acd81c-112b-4f60-bdcb-bcea0a5c9eac,Sonny285 Lemke654,1962-10-08,62,male,White,Not Hispanic or Latino,M,English,"989 Toy Street Apt 19, Warren, Massachusetts 01083",999-77-1056
a91b62ef-a347-4cda-b0d0-6118b7e551fb,Stanton715 Bartoletti50,1968-11-01,56,male,White,Not Hispanic or Latino,M,English,"552 Marks Mall Suite 73, Barnstable, Massachusetts 02601",999-14-1919
f03f8d5f-3fd6-4878-94a0-0d24edde0b7d,Star250 Kulas532,1953-11-25,71,female,White,Not Hispanic or Latino,S,English,"587 Harber Bypass Unit 25, Falmouth, Massachusetts 02540",999-33-4043
6e28cf10-5e99-42b5-a9ae-70bf359a6fcd,Stephan15 Wolf938,1963-01-07,62,male,White,Not Hispanic or Latino,M,English,"909 Larkin Club, Wellfleet, Massachusetts N/A",999-13-1636
5bef8394-6043-4007-a881-e767c4c9b4d9,Sterling124 Stanton715,2007-01-01,18,male,American Indian or Alaska Native,Not Hispanic or Latino,Never Married,English,"1072 Glover Flat Apt 89, Chicopee, Massachusetts 01013",999-66-8102
8f112359-b634-4533-acd4-cd2595fc15e9,Steven797 Fadel536,1991-10-22,33,male,White,Not Hispanic or Latino,M,English,"182 Bogisich Row, Paxton, Massachusetts N/A",999-24-4430
97303d63-2a82-4ea4-8adb-45caf9731668,Sue491 Ritchie586,1988-05-17,36,female,White,Not Hispanic or Latino,M,English,"542 Schulist Street, Millis, Massachusetts N/A",999-97-9344
56dc45c4-d26a-4391-9823-9e78778e3216,Sue491 Schumm995,1973-01-27,52,female,White,Not Hispanic or Latino,M,English,"993 Bruen Gateway Unit 40, Milton, Massachusetts 02186",999-83-4939
42086cbd-d4b2-4232-a248-602866ced55c,Susana117 Trejo396,1940-03-02,85,female,Other,Not Hispanic or Latino,M,Spanish,"582 Schuppe Junction, Lynn, Massachusetts 01901",999-21-1243
973570aa-ab35-45ab-a594-168e70b4458a,Susana117 Zelaya592,1940-03-02,85,female,Other,Not Hispanic or Latino,M,Spanish,"569 Runte Bypass Apt 51, Lynn, Massachusetts 01901",999-50-1960
a2f50480-3ef3-4460-962e-feb28c710b9e,Suzy993 Wilkinson796,1995-06-24,29,female,White,Not Hispanic or Latino,Never Married,English,"758 Wiza View, Upton, Massachusetts 01568",999-36-3345
0c097e39-98a3-4cb9-9da6-82a3e01500f6,Svetlana462 Marquardt819,2001-04-14,23,female,White,Not Hispanic or Latino,Never Married,English,"472 Pagac Spur Unit 11, Falmouth, Massachusetts 02540",999-91-9694
25c46723-e19b-4c92-99ca-4df6669ed3ad,Svetlana462 Stehr398,1916-02-21,109,female,White,Not Hispanic or Latino,M,English,"240 Friesen Well, Brewster, Massachusetts 02631",999-22-6013
e8fcba84-3d44-43dd-97be-479926e547d1,Tabatha105 Harber290,1947-11-22,77,female,Asian,Not Hispanic or Latino,S,Chinese,"329 Von Walk, Middleborough, Massachusetts N/A",999-33-7801
85e75e7b-72e0-4381-b668-438899a55c8f,Tabitha433 Lang846,2002-11-12,22,female,White,Not Hispanic or Latino,Never Married,English,"110 Rosenbaum Parade, Lowell, Massachusetts 01850",999-41-2990
2b341858-935e-49f7-9798-09bbd69682d9,Tabitha433 Pollich983,1974-11-04,50,female,Other,Not Hispanic or Latino,S,English,"238 Parisian Haven Suite 18, Framingham, Massachusetts 01701",999-11-7586
492d9918-2d12-4cbc-8a00-82ed28e34e44,Taina903 Predovic534,1997-08-03,27,female,White,Not Hispanic or Latino,Never Married,English,"948 Kub Fork Unit 22, Somerset, Massachusetts 02725",999-87-5707
a7180337-9704-407c-94ec-b0afa1219d2b,Tamara8 Zieme486,1916-02-21,109,female,White,Not Hispanic or Latino,M,English,"1091 Johnston Frontage road Unit 47, Brewster, Massachusetts 02631",999-26-8680
c2414526-94b0-48b6-80c4-bed5c07019cf,Tamie596 Goldner995,1964-04-14,60,female,White,Not Hispanic or Latino,S,English,"869 Champlin View Suite 51, Buckland, Massachusetts N/A",999-76-5299
390a791e-4877-4e82-98c7-7c660a2a62a5,Tamie596 Macejkovic424,2012-01-28,13,female,Black or African American,Not Hispanic or Latino,Never Married,French,"403 Gislason Haven, Brockton, Massachusetts 02301",999-32-6966
57959813-8cd2-4e3c-8970-e4364b74980a,Tania553 Harris789,1999-06-12,25,female,White,Not Hispanic or Latino,Never Married,English,"584 Kuhlman Underpass, Haverhill, Massachusetts 01830",999-80-3174
804942e9-6811-4b0c-b7a5-56a64e2ea141,Tanner110 Marvin195,1924-06-30,100,male,White,Not Hispanic or Latino,M,English,"1068 Schaden Row Unit 19, Franklin, Massachusetts 02038",999-95-3064
9a945a5e-c5da-4645-8da7-813358a51630,Tari300 Rogahn59,1963-09-01,61,female,White,Not Hispanic or Latino,M,English,"993 Gibson Grove Suite 4, Marshfield, Massachusetts 02050",999-45-8420
a8fcf970-9573-4972-904f-73e7e6f9ce32,Tasia358 Jaskolski867,1964-06-24,60,female,White,Not Hispanic or Latino,M,English,"550 Von Rapid Apt 23, Quincy, Massachusetts 02169",999-62-4594
6fb7de48-13eb-4c5f-83da-61b27d4bbdf3,Taylor21 Fay398,1967-03-12,58,male,White,Not Hispanic or Latino,M,English,"737 Hamill Alley Suite 38, Brockton, Massachusetts 02301",999-20-8950
cf552acf-57c3-4749-89b5-95892c198d74,Tereasa291 Rau926,1927-06-23,97,female,White,Not Hispanic or Latino,M,English,"937 Mertz Landing Unit 23, Reading, Massachusetts 01801",999-22-4397
512c8c96-314a-4bb0-88b5-67ba5e572234,Teri144 Bruen238,1996-02-14,29,female,White,Not Hispanic or Latino,Never Married,English,"531 Keebler Stravenue Unit 1, Quincy, Massachusetts 02169",999-85-6405
42250189-4e46-473f-b302-985d998f9cf1,Terrell212 Flatley871,2018-12-08,6,male,White,Not Hispanic or Latino,Never Married,English,"1076 Effertz Boulevard, North Attleborough, Massachusetts N/A",999-97-4016
00b524e8-27d4-4f5f-bcd5-436bbe799dbb,Terry864 Brown30,1946-03-29,79,male,White,Not Hispanic or Latino,M,English,"165 Abbott Parade Unit 96, Westford, Massachusetts N/A",999-48-1237
68b33261-c4a1-4960-9159-4f7ca3663d19,Thanh759 Quitzon246,1990-09-26,34,male,White,Not Hispanic or Latino,M,English,"710 Purdy Trailer, Taunton, Massachusetts 02718",999-75-5588
502be75b-1a4a-497a-8a0b-72cd0beccf09,Thanh759 Turcotte120,1935-03-16,90,male,White,Not Hispanic or Latino,M,Greek,"571 Bradtke Path Suite 9, Natick, Massachusetts N/A",999-71-1490
385e22c5-5e7a-4a4d-93c2-ba4c920caff2,Theda286 Lemke654,1995-08-26,29,female,White,Not Hispanic or Latino,Never Married,English,"141 West Heights, Greenfield, Massachusetts 01301",999-64-6671
df121e33-f3dc-4d02-a523-3bbd89c8fa5b,Theodore876 Leuschke194,1924-06-30,100,male,White,Not Hispanic or Latino,M,English,"631 Gerlach Mews Suite 46, Franklin, Massachusetts 02038",999-40-7353
007d0d26-9ed9-4fdf-8d2a-9f64ac4319cb,Tiana543 Pouros728,1955-07-11,69,female,White,Not Hispanic or Latino,M,Portuguese,"336 Rosenbaum Bay Suite 13, Boston, Massachusetts 02108",999-91-6662
f1037f01-07d0-46fb-a15c-d1f3c38df54c,Tiffanie406 Marks830,1958-07-22,66,female,White,Not Hispanic or Latino,M,English,"565 Torphy Hollow, Medway, Massachusetts N/A",999-73-2288
a5785f08-2749-4025-a941-e73895d0d046,Timmy68 Kirlin939,1924-06-30,100,male,White,Not Hispanic or Latino,M,English,"892 Keeling Mews, Franklin, Massachusetts 02038",999-20-5992
237483d1-d185-4af9-aa71-b222c87819c2,Timothy142 Frami345,1973-10-17,51,male,White,Not Hispanic or Latino,M,English,"794 Quigley Well Apt 71, Belmont, Massachusetts 02138",999-75-4228
8d0e87bd-df80-49de-99d1-90db3ea43d82,Tobie99 Beer512,1975-06-25,49,female,Other,Not Hispanic or Latino,M,English,"344 Jenkins Pathway, Westborough, Massachusetts 01581",999-47-1211
993867e2-03ee-41cc-ba33-97ad9a1bca6c,Tom274 Dach178,1982-09-02,42,male,White,Not Hispanic or Latino,M,English,"322 Labadie Ramp Suite 51, Revere, Massachusetts 02151",999-51-6592
232131ac-4bb4-452e-8341-da6ac5cf2f53,Tomasa683 Kub800,1953-11-25,71,female,White,Not Hispanic or Latino,S,English,"889 Haley Vale, Falmouth, Massachusetts 02540",999-44-2025
a8d3a9ae-091a-4ccf-b13c-a0997c3a3535,Tomás404 Bañuelos542,1997-01-31,28,male,Other,Not Hispanic or Latino,Never Married,Spanish,"1090 Herzog Vista Apt 13, Easthampton, Massachusetts 01027",999-34-7515
2cd07dfe-0c17-4f2f-9f27-527a66710537,Tommie457 Adams676,1978-03-14,47,male,White,Not Hispanic or Latino,S,Portuguese,"342 Doyle Plaza Unit 56, Hopedale, Massachusetts 01747",999-50-1662
96b18bad-5f75-4ec9-b269-519108dd28e0,Tommy814 Friesen796,1989-10-13,35,male,White,Not Hispanic or Latino,M,English,"301 Nicolas Route, Swampscott, Massachusetts 01907",999-63-4662
b6094eb3-f868-4fe6-ac95-7211634f9fa3,Tommy814 Klocko335,1955-03-29,70,male,White,Not Hispanic or Latino,S,English,"965 Dibbert Union, Cambridge, Massachusetts 02138",999-74-8691
b1e048c5-ae20-4d3a-b306-2c24a76e693b,Tommy814 Mosciski958,1947-02-24,78,male,White,Not Hispanic or Latino,S,English,"484 Conroy Estate Suite 74, Newton, Massachusetts 02458",999-86-6637
3f2a2319-082c-4396-9b8a-6a432cf6fd76,Toni630 Bradtke547,2009-11-17,15,female,White,Not Hispanic or Latino,Never Married,English,"714 Jerde Stravenue, Somerville, Massachusetts 02138",999-69-7035
a6546d32-4ce5-4f06-be7b-e38272a8263f,Travis723 Bogisich202,1980-11-05,44,male,White,Not Hispanic or Latino,M,English,"950 Braun Path, Pittsfield, Massachusetts 01201",999-87-7876
bc8b8725-5217-4091-b4d6-20c5d461011e,Tresa661 Mosciski958,1927-08-11,97,female,White,Not Hispanic or Latino,M,English,"891 Zulauf Track, Mansfield, Massachusetts N/A",999-76-7484
692e98c4-c22e-4ef0-98d8-e46f96d030f7,Trey250 Lowe577,1936-03-12,89,male,White,Not Hispanic or Latino,S,Portuguese,"461 Ebert Alley Apt 33, Cambridge, Massachusetts 02138",999-71-5647
854de2c2-7f46-4c60-83c2-b72c5cf02a7e,Trinh357 Grady603,1993-02-15,32,female,White,Not Hispanic or Latino,Never Married,English,"741 Flatley Gate, Sutton, Massachusetts N/A",999-79-5424
8d0d9fec-0faf-4990-a37e-27c7b7156f04,Truman805 Durgan499,1965-03-24,60,male,White,Not Hispanic or Latino,M,English,"294 Ryan Highlands Suite 72, Bolton, Massachusetts N/A",999-83-2360
bbdd104b-23bb-4760-9122-7e565df30ba0,Twanda979 Kshlerin58,1955-10-23,69,female,White,Not Hispanic or Latino,M,English,"627 Effertz Tunnel, Wilbraham, Massachusetts 01095",999-97-1779
81604218-ec27-4242-8173-406c14e09377,Twila243 Kautzer186,1982-08-06,42,female,White,Not Hispanic or Latino,M,English,"1092 Reynolds Knoll Unit 39, Mendon, Massachusetts N/A",999-68-6493
3dfe1987-a4a5-4538-b5ee-05b921668921,Ty725 Torp761,2014-08-13,10,male,White,Not Hispanic or Latino,Never Married,English,"764 Renner View, Waltham, Massachusetts 02451",999-16-7323
51c6a044-5dc5-416a-8297-f4ed88ec69ed,Tynisha348 McGlynn426,2010-05-29,14,female,White,Not Hispanic or Latino,Never Married,English,"620 Vandervort Throughway Apt 23, Everett, Massachusetts 02148",999-67-7220
7bda71d3-5a49-4840-922b-f5d0cf907bd2,Tyron580 Tillman293,1932-12-18,92,male,White,Not Hispanic or Latino,M,English,"1081 Orn Mall Suite 46, Boston, Massachusetts 02108",999-78-3341
a166eeaa-a428-466e-b0f5-c523ed4c950a,Ute382 Wyman904,1995-07-10,29,female,White,Not Hispanic or Latino,Never Married,English,"812 Considine Port, Boston, Massachusetts 02108",999-75-1351
b64e9021-abb3-456c-9c32-0eb7f1e51c80,Vada440 Stehr398,1973-09-13,51,female,White,Not Hispanic or Latino,M,Italian,"601 Gerlach Bay Apt 36, Winchester, Massachusetts 01890",999-73-6995
f924a392-f5ec-417d-aa7e-6edb4a9102f7,Val761 Reilly981,1966-07-10,58,female,White,Not Hispanic or Latino,M,English,"1041 Jones Mission Apt 45, Weymouth, Massachusetts 02188",999-33-2301
e3d30c50-fbda-4b86-ba19-4ad8df180abf,Val761 Sporer811,1946-08-22,78,female,White,Not Hispanic or Latino,S,English,"811 Welch Rue, Brookline, Massachusetts 02215",999-95-5031
39e175b6-e5d0-4a0b-9c67-1cb7ae226040,Valentine262 Hand679,1935-09-02,89,male,White,Not Hispanic or Latino,M,English,"687 Pfeffer Gateway, Plymouth, Massachusetts 02360",999-32-1139
9c96570b-a8ee-4c8d-884c-61e3484df800,Valentine262 Kuhn96,2005-06-25,19,female,White,Not Hispanic or Latino,Never Married,English,"752 Schaefer Gate Apt 97, Sharon, Massachusetts 02067",999-60-2680
39532aec-d453-4157-ac8e-dc9c99fc80f7,Van763 Emmerich580,1935-03-16,90,male,White,Not Hispanic or Latino,S,Greek,"640 Howe Gardens, Natick, Massachusetts N/A",999-21-2135
43159c03-e921-42e9-945f-d83ad95a87c4,Van763 Hodkiewicz467,1979-05-11,45,male,White,Not Hispanic or Latino,M,English,"208 MacGyver Corner, Springfield, Massachusetts 01013",999-28-9738
80062d96-501f-46ff-98f0-a6e24edb56a1,Vance413 Corkery305,1991-03-15,34,male,White,Not Hispanic or Latino,M,English,"109 Purdy Orchard, Medway, Massachusetts N/A",999-89-4811
c8734220-5e6c-4100-9784-194fff5ce2e8,Vanessa263 Reinger292,1972-05-16,52,female,White,Not Hispanic or Latino,M,English,"183 Becker Key, Peabody, Massachusetts 01940",999-19-1762
95ef9def-c2b3-4347-a047-69798db1433c,Vanna750 Schumm995,1972-10-19,52,female,White,Not Hispanic or Latino,S,English,"617 Morar Crossroad Unit 15, Plymouth, Massachusetts 02360",999-22-2935
6dddf0f7-b46f-4b29-ac15-46db346f6a65,Vaughn909 Gulgowski816,1990-11-24,34,male,Other,Not Hispanic or Latino,M,English,"723 Kunze Road Suite 9, Boston, Massachusetts 02108",999-53-3442
17f6dfa9-54d2-437c-bd81-ecfbb626d5d6,Vaughn909 Oberbrunner298,1924-06-30,100,male,White,Not Hispanic or Latino,M,English,"884 Predovic Club Suite 86, Franklin, Massachusetts 02038",999-89-6284
b7f6b85d-f777-496b-9927-bba2b9f55b0d,Velda682 Crist667,1950-09-03,74,female,Other,Not Hispanic or Latino,S,English,"846 DuBuque Gateway Unit 38, Billerica, Massachusetts N/A",999-85-2439
9e691c15-de0e-45f3-aac6-aa806d59b8e7,Venetta859 Reynolds644,1962-01-29,63,female,White,Not Hispanic or Latino,M,English,"816 Crona Mill Apt 87, Canton, Massachusetts N/A",999-51-3483
e7e33ae1-b787-4d7c-97bc-a0342917d370,Vennie613 Bartoletti50,1940-11-19,84,female,White,Not Hispanic or Latino,S,English,"277 Hauck Flat, Ludlow, Massachusetts N/A",999-55-1783
50ea773b-688b-4866-8c1b-01335291b800,Verena947 Fahey393,1990-08-11,34,female,White,Not Hispanic or Latino,M,English,"269 Goyette Flat, Boston, Massachusetts 02108",999-33-1044
45bc135c-864a-4773-b6d4-735fb7c02484,Vergie176 Beer512,1939-08-24,85,female,White,Not Hispanic or Latino,S,English,"833 Bergstrom Byway, Fall River, Massachusetts 02720",999-21-2915
ee928bf5-54f7-40e3-abf9-70f93a37b86e,Vergie176 Olson653,1962-07-13,62,female,Asian,Not Hispanic or Latino,M,Chinese,"549 Turner Ferry Unit 92, Ludlow, Massachusetts N/A",999-57-2850
fe97c5cd-2182-4314-a99a-4b05f6b1795d,Verla696 Cassin499,1978-03-18,47,female,White,Not Hispanic or Latino,M,English,"863 Heller Lock, Cummington, Massachusetts N/A",999-36-6335
4e7cfec8-43d2-48e9-b325-3ef3b16ac926,Verlene883 Paucek755,1994-05-01,30,female,American Indian or Alaska Native,Not Hispanic or Latino,Never Married,English,"726 Dickinson Estate, Boston, Massachusetts 02108",999-59-5139
901d2c71-062a-4e40-af1a-34ebe048200f,Verline727 MacGyver246,1971-09-06,53,female,Other,Not Hispanic or Latino,M,English,"501 Anderson Ville Suite 56, Ipswich, Massachusetts 01938",999-87-3402
a01801db-750f-464a-bf16-87233be6cd5f,Vernie449 Bechtelar572,2014-12-24,10,female,White,Not Hispanic or Latino,Never Married,English,"360 Casper Bypass, Duxbury, Massachusetts 02332",999-93-1705
2643b231-f01e-4255-9594-ebad2b25bed4,Vernie449 Grant908,1963-07-09,61,female,White,Not Hispanic or Latino,M,English,"836 Hoppe Trail Unit 7, Somerset, Massachusetts 02725",999-23-6855
a996587b-0b28-43ad-8ad2-5188e0a664fe,Vernie449 Von197,1945-06-13,79,female,White,Not Hispanic or Latino,S,English,"563 Reinger Parade Unit 51, Pittsfield, Massachusetts 01201",999-65-2846
cfd05495-435d-4fb8-b06b-84ac17b664bf,Vernon254 Kuphal363,1917-08-06,107,male,White,Not Hispanic or Latino,M,English,"175 Ebert Mill Unit 20, Boston, Massachusetts 02108",999-89-8020
315c64b7-2a12-43e5-8876-b4dfd920ee09,Veronika907 Howe413,1984-05-01,40,female,White,Not Hispanic or Latino,M,Portuguese,"322 Ledner Trafficway Suite 59, Waltham, Massachusetts 02451",999-54-2793
a4abacda-eef1-4b96-b84c-3424c81ce2c5,Verónica383 Villanueva621,1927-06-20,97,female,Other,Not Hispanic or Latino,M,Spanish,"138 Walter Crossing Apt 6, Westfield, Massachusetts 01085",999-28-5528
5d055f71-2fc1-47fc-8ee4-2d83f88de70b,Vicente970 Arteaga169,1957-04-01,68,male,Black or African American,Not Hispanic or Latino,M,Spanish,"941 Christiansen Mill, Worcester, Massachusetts 01545",999-42-6695
35a051d9-1ac2-455d-8787-ce2275fee383,Victor265 Kris249,1995-09-19,29,male,Asian,Not Hispanic or Latino,Never Married,English,"648 Purdy Vista Unit 35, Medway, Massachusetts N/A",999-81-1934
545d43cc-38eb-4f41-b3d2-a30e9eb528fc,Victoria535 Uribe503,1983-01-20,42,female,Other,Not Hispanic or Latino,S,Spanish,"860 Zemlak Port, Peabody, Massachusetts 01940",999-31-1600
fa22560d-f836-45f9-94cc-ee7118d2499b,Vince741 Gerlach374,1985-03-26,40,male,White,Not Hispanic or Latino,S,English,"454 Haley Tunnel, Middleborough, Massachusetts N/A",999-56-1789
eedf9986-9cf8-4e90-bf68-12a6dd9a31c2,Vince741 Rogahn59,1971-06-23,53,male,White,Not Hispanic or Latino,Never Married,English,"1022 Conroy Center, Arlington, Massachusetts 02474",999-91-5546
56aabfb5-87c2-447c-883f-d967e71499d8,Virgil85 Jacobson885,1973-10-21,51,male,White,Not Hispanic or Latino,M,English,"418 Gibson Bridge Apt 13, Holliston, Massachusetts N/A",999-55-3896
f7d1409b-9dc9-4300-beef-63375bd2c105,Vito638 Mertz280,1988-04-08,37,male,White,Not Hispanic or Latino,M,English,"160 Yundt Tunnel, Southbridge, Massachusetts 01550",999-40-9138
